,ds,y,prediccion_train,prediccion_train_max,prediccion_train_min,prediccion_test,prediccion_test_max,prediccion_test_min
680,2020-11-13,0.00015302019205499994,8.560191117311852e-05,0.00015783848470412836,4.6559043997971085e-05,8.897564991204034e-05,0.00016291618939620348,4.947973559970557e-05
681,2020-11-14,,5.261851715598864e-05,9.77215956276659e-05,2.8622921864262974e-05,5.9230949293616405e-05,0.00010875185504611969,3.2523936221567706e-05
682,2020-11-15,3.1173338244800456e-05,4.706127139632533e-05,8.691859813192272e-05,2.568992834783933e-05,5.514685204237313e-05,0.00010116072545287766,3.0055762670713126e-05
683,2020-11-16,0.00014842372259910006,7.547463874368875e-05,0.00013939811977776198,4.1040573692289624e-05,7.935538540849433e-05,0.00014568249884559835,4.3049527819064044e-05
684,2020-11-17,0.00010658020684590004,7.174903886756956e-05,0.00013215875225598749,3.8955200276179676e-05,7.456603869909686e-05,0.00013683642816775084,4.065643615890574e-05
685,2020-11-18,9.068738952806443e-05,6.253103804568893e-05,0.00011506852005868414,3.3826657606718595e-05,6.512867488943464e-05,0.00012134304798762491,3.5536663598409465e-05
686,2020-11-19,7.4333925129616e-05,7.93483754536936e-05,0.00014580520198231498,4.319769595145408e-05,8.289596065077238e-05,0.0001514280281968381,4.566038641385708e-05
687,2020-11-20,6.597795686463582e-05,8.518361820929738e-05,0.00015775483757623222,4.632204806624181e-05,9.004424694101586e-05,0.00016417970842669483,4.9384432542533475e-05
688,2020-11-21,6.402556971926766e-05,6.60643191762629e-05,0.00012215428275479698,3.548848713226662e-05,7.247034759364369e-05,0.00013307476168950875,3.944531305066083e-05
689,2020-11-22,4.8603901250166275e-05,4.843341274963351e-05,8.96031228838379e-05,2.652808679865712e-05,5.616463452687102e-05,0.0001038366201143438,3.061209801571856e-05
690,2020-11-23,5.973415336790227e-05,6.326035987732003e-05,0.00011573307429386727,3.4135742794384795e-05,7.932579961400968e-05,0.00014565134771835425,4.323622507608335e-05
691,2020-11-24,,5.844818627221725e-05,0.0001084867803234055,3.168340237775497e-05,6.013287084414544e-05,0.00011087511923072013,3.269280393559655e-05
692,2020-11-25,8.124555967954075e-05,6.051455959105418e-05,0.00011204906605255059,3.269004073995268e-05,6.251482732923402e-05,0.00011554812625478706,3.395224794760262e-05
693,2020-11-26,6.85051635975236e-05,7.828907277496877e-05,0.00014410556323665434,4.2335216153004696e-05,8.184268026077422e-05,0.00014994941079680073,4.434676597361448e-05
694,2020-11-27,,8.594678661217312e-05,0.00015652872690327533,4.667957935996582e-05,8.856212947953126e-05,0.0001631606360329208,4.824001710247011e-05
695,2020-11-28,,5.3347980260651686e-05,9.910850534676872e-05,2.90626430474599e-05,6.0123914364144425e-05,0.00011165960705126887,3.2633352593588906e-05
696,2020-11-29,,4.78347598274862e-05,8.759350175546786e-05,2.610963959415978e-05,5.601310829764617e-05,0.00010353790215892556,3.039851670950633e-05
697,2020-11-30,,7.939288045742682e-05,0.00014686599345848826,4.380222358087493e-05,8.149102817360122e-05,0.0001499750551472675,4.417410763289927e-05
698,2020-12-01,,7.294808475026413e-05,0.00013479162010896563,3.9697469978389664e-05,7.431104330683848e-05,0.00013653258063748327,4.0103168500829364e-05
699,2020-12-02,,6.907707489416593e-05,0.00012702268378016106,3.7300619064725405e-05,7.05851539947031e-05,0.0001307437887600305,3.7962311048419294e-05
700,2020-12-03,,7.21312850068487e-05,0.0001326859806949211,3.880661568284956e-05,7.391015893865828e-05,0.00013716916435442284,4.034973590774705e-05
701,2020-12-04,,9.096253493199531e-05,0.00016736688436471211,4.9458217163623936e-05,9.19262716163968e-05,0.00016941596480536526,4.996553750108328e-05
702,2020-12-05,,6.95609933796935e-05,0.00012682842759312036,3.783250971178153e-05,7.422288311933441e-05,0.0001381144336228453,4.0438056796003564e-05
703,2020-12-06,,5.356534692848786e-05,9.995519426609136e-05,2.89680039258388e-05,6.147336686246697e-05,0.00011369133729135032,3.3284085497645966e-05
704,2020-12-07,,7.503881193759582e-05,0.00013865990133313163,4.063063510843572e-05,9.147386125463977e-05,0.0001697823424170596,4.9386952462860126e-05
705,2020-12-08,,6.628180294494618e-05,0.00012159209732003798,3.5985482599200506e-05,8.5216078397294e-05,0.00015664206638983007,4.562115111277103e-05
706,2020-12-09,,8.265535046503293e-05,0.00015316110503206667,4.49059535485056e-05,8.425189273623408e-05,0.0001562768408813606,4.539798597383319e-05
707,2020-12-10,,8.738528387923261e-05,0.00016076086034942595,4.709757369439683e-05,9.058170742291477e-05,0.00016641838448561304,4.9255812737904885e-05
708,2020-12-11,,7.370903054656793e-05,0.00013609034197448755,3.964039335860534e-05,7.573769382119369e-05,0.00014104228433771054,4.10026971718458e-05
709,2020-12-12,,6.640640751293496e-05,0.00012221321270584616,3.57821959730681e-05,7.127611515869213e-05,0.00013269879714827523,3.791830011377642e-05
710,2020-12-13,,4.147050342980835e-05,7.714269986268682e-05,2.2349115123184317e-05,4.855051090792822e-05,8.931374295978898e-05,2.608941264396142e-05
711,2020-12-14,,8.32492296573895e-05,0.0001543953527377229,4.481324325965051e-05,8.484410844433927e-05,0.00015668248500687462,4.556562403979329e-05
712,2020-12-15,,7.995564868534463e-05,0.0001465686892539157,4.2919260355481633e-05,8.076472515869258e-05,0.00014943740953828145,4.323297487131903e-05
713,2020-12-16,,8.225071994073843e-05,0.00015436626341293344,4.4473649817574566e-05,8.334389207409767e-05,0.0001549883928968083,4.5153633309598265e-05
714,2020-12-17,,9.034259287730069e-05,0.00016584583564766703,4.886328953572468e-05,9.254705846595152e-05,0.0001700856109565008,4.989746418783026e-05
715,2020-12-18,,9.292490164495312e-05,0.0001738839712208787,4.9652472385406235e-05,9.40534588200677e-05,0.00017405391147318913,5.072569774945066e-05
716,2020-12-19,,5.703785299160621e-05,0.00010607112392811817,3.0805877061876265e-05,5.994808547654804e-05,0.00011169512564458655,3.2425503783595815e-05
717,2020-12-20,,4.967947590795674e-05,9.25345496160742e-05,2.6899698615645132e-05,5.513753494542578e-05,0.00010280544670860495,2.9641163153609197e-05
718,2020-12-21,,8.332426736284781e-05,0.00015530947674345966,4.4769747879395496e-05,8.206985624294324e-05,0.00015152800570696838,4.392675538944296e-05
719,2020-12-22,,8.191485904322887e-05,0.0001529044162052926,4.449132604200511e-05,7.954486949429263e-05,0.0001475459003216971,4.260105111263373e-05
720,2020-12-23,,8.324150393261453e-05,0.00015346461249840374,4.5170392391193813e-05,8.121941600822353e-05,0.00015219844060223952,4.341562191768123e-05
721,2020-12-24,,7.2002873644467e-05,0.0001342633087987129,3.93745781370784e-05,8.280431244848717e-05,0.00015283200588943636,4.431753295029624e-05
722,2020-12-25,,6.068420459600467e-05,0.00011189637681159317,3.2427608445762665e-05,7.347492543105832e-05,0.0001368300524875066,3.932886827736882e-05
723,2020-12-26,,5.8347280472513726e-05,0.00010827268618717003,3.107936579215717e-05,6.672643071117148e-05,0.00012433419074568097,3.568160760212902e-05
724,2020-12-27,,4.5513609560592095e-05,8.398892473530634e-05,2.4486727697626264e-05,5.2236289273778745e-05,9.565978379647668e-05,2.8308388035201014e-05
725,2020-12-28,,7.360092615262599e-05,0.00013652167426469675,3.973533790093783e-05,7.429559858662323e-05,0.00013737388098376273,4.018189142216257e-05
726,2020-12-29,,5.747573430710059e-05,0.00010633195814668539,3.08574074790196e-05,5.6790376729983306e-05,0.00010500326746407199,3.05712108148248e-05
727,2020-12-30,,5.8991606436007834e-05,0.00011008251411605723,3.173826957197048e-05,5.795200688443615e-05,0.00010790935087227351,3.133569744424041e-05
728,2020-12-31,,6.429992364982389e-05,0.00011996139641387907,3.477677933176989e-05,7.507428972853845e-05,0.0001388852200060067,4.055345561298856e-05
