ds,y,precipitaciones,temperatura,es_finde,hora,dia_semana,mes,anio,Año Nuevo (New Year's Day),Día Nacional de la Memoria por la Verdad y la Justicia (Memory's National Day for the Truth and Justice),Día Nacional de la Soberanía (National Sovereignty Day),Día Pase a la Inmortalidad del General D. José de San Martin (Day Pass to the Immortality of General D. José de San Martin),Día Pase a la Inmortalidad del General D. Manuel Belgrano (Day Pass to the Immortality of General D. Manuel Belgrano),Día Pase a la Inmortalidad del General Martín Miguel de Güemes (Day Pass to the Immortality of General Martín Miguel de Güemes),Día de Carnaval (Carnival's Day),Día de Pascuas (Easter Day),Día de la Independencia (Independence Day),Día de la Revolucion de Mayo (May Revolution Day),Día del Respeto a la Diversidad Cultural (Respect for Cultural Diversity Day),Día del Trabajo (Labour Day),Día del Veterano y de los Caidos en la Guerra de Malvinas (Veterans Day and the Fallen in the Malvinas War),La Inmaculada Concepción (Immaculate Conception),Navidad (Christmas),Semana Santa (Jueves Santo)  (Holy day (Holy Thursday)),Semana Santa (Viernes Santo)  (Holy day (Holy Friday)),predicho
2019-03-27 20:00:00+00:00,15127.9999999999,0,19.3,0,20,2,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16188.254389959257
2019-03-27 21:00:00+00:00,10722.000000000047,0,19.2,0,21,2,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11812.065333328133
2019-03-27 22:00:00+00:00,8281.000000000053,0,19.1,0,22,2,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8524.046048338481
2019-03-27 23:00:00+00:00,5534.999999999976,0,19.1,0,23,2,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6620.003275641972
2019-03-28 00:00:00+00:00,3906.999999999959,0,19.1,0,0,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4967.174579615514
2019-03-28 01:00:00+00:00,2306.0,0,18.9,0,1,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215.235088436985
2019-03-28 02:00:00+00:00,1428.999999999999,0,18.9,0,2,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078.8425186535524
2019-03-28 03:00:00+00:00,1266.000000000011,0,18.2,0,3,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.3115552830272
2019-03-28 04:00:00+00:00,2035.0000000000048,0,18.1,0,4,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559.9257875371595
2019-03-28 05:00:00+00:00,5283.000000000009,0,17.8,0,5,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5853.532047842244
2019-03-28 06:00:00+00:00,13362.999999999894,0,17.9,0,6,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13143.93203438245
2019-03-28 07:00:00+00:00,22709.000000000065,0,18.0,0,7,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21374.888772086142
2019-03-28 08:00:00+00:00,25080.00000000008,0,18.2,0,8,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22527.240425949116
2019-03-28 09:00:00+00:00,23421.999999999884,0,20.2,0,9,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22119.509209741267
2019-03-28 10:00:00+00:00,21922.00000000021,0,21.2,0,10,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21930.29038232833
2019-03-28 11:00:00+00:00,21863.99999999977,0,22.2,0,11,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21883.29500443417
2019-03-28 12:00:00+00:00,22062.999999999844,0,22.4,0,12,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21882.643331159372
2019-03-28 13:00:00+00:00,22966.00000000021,0,23.7,0,13,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22190.144817478984
2019-03-28 14:00:00+00:00,23145.999999999796,0,24.8,0,14,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22269.24577781106
2019-03-28 15:00:00+00:00,23585.99999999983,0,25.2,0,15,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22509.106479736296
2019-03-28 16:00:00+00:00,23974.999999999945,0,24.5,0,16,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23200.309559532736
2019-03-28 17:00:00+00:00,24530.00000000022,0,23.8,0,17,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23482.6303916207
2019-03-28 18:00:00+00:00,25115.000000000087,0,22.0,0,18,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23502.133024697672
2019-03-28 19:00:00+00:00,20271.000000000106,0,21.4,0,19,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19277.16820626742
2019-03-28 20:00:00+00:00,17170.99999999991,0,20.6,0,20,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17001.553331397423
2019-03-28 21:00:00+00:00,11896.999999999913,0,20.3,0,21,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11834.309893112153
2019-03-28 22:00:00+00:00,8942.999999999929,0,20.0,0,22,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8588.836621998544
2019-03-28 23:00:00+00:00,6209.999999999997,0,20.0,0,23,3,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6813.102120833006
2019-03-29 00:00:00+00:00,4882.99999999996,0,20.3,0,0,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5861.728001264981
2019-03-29 01:00:00+00:00,2894.000000000009,0,21.0,0,1,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4508.123838584101
2019-03-29 02:00:00+00:00,1824.9999999999843,1,20.5,0,2,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127.5578621575987
2019-03-29 03:00:00+00:00,1495.9999999999916,1,20.2,0,3,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876.3468498506368
2019-03-29 04:00:00+00:00,2237.999999999993,1,20.3,0,4,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970.9449823170075
2019-03-29 05:00:00+00:00,5525.00000000002,1,20.3,0,5,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5726.482663996078
2019-03-29 06:00:00+00:00,13001.000000000096,1,20.2,0,6,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13038.208112117394
2019-03-29 07:00:00+00:00,21360.999999999985,0,20.2,0,7,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21133.826768918116
2019-03-29 08:00:00+00:00,24391.999999999767,0,20.2,0,8,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22224.190941655765
2019-03-29 09:00:00+00:00,23277.99999999981,0,20.4,0,9,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21807.590223130053
2019-03-29 10:00:00+00:00,21135.999999999884,0,21.9,0,10,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21627.04703336844
2019-03-29 11:00:00+00:00,22838.999999999796,0,22.9,0,11,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21474.318020034334
2019-03-29 12:00:00+00:00,23510.000000000025,0,23.6,0,12,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21774.219324840702
2019-03-29 13:00:00+00:00,24577.000000000106,0,24.3,0,13,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000.57750949536
2019-03-29 14:00:00+00:00,25578.999999999985,0,25.6,0,14,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22058.530785283205
2019-03-29 15:00:00+00:00,25628.999999999745,0,26.2,0,15,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22296.794130695587
2019-03-29 16:00:00+00:00,25527.00000000027,0,26.6,0,16,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23022.21728578449
2019-03-29 17:00:00+00:00,25544.00000000008,0,25.9,0,17,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23315.019083370367
2019-03-29 18:00:00+00:00,25675.00000000024,0,24.5,0,18,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23262.386680483334
2019-03-29 19:00:00+00:00,22759.999999999807,0,23.4,0,19,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19352.12243836424
2019-03-29 20:00:00+00:00,19733.00000000005,0,22.7,0,20,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17903.401404843353
2019-03-29 21:00:00+00:00,15108.999999999976,0,22.1,0,21,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13439.481087479291
2019-03-29 22:00:00+00:00,10344.999999999918,0,21.8,0,22,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9987.051080198613
2019-03-29 23:00:00+00:00,10111.999999999998,0,21.7,0,23,4,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468.408130330386
2019-03-30 00:00:00+00:00,9537.000000000106,0,21.4,1,0,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6617.272045208681
2019-03-30 01:00:00+00:00,6544.999999999928,0,21.4,1,1,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5888.231656238261
2019-03-30 02:00:00+00:00,4657.999999999978,0,22.0,1,2,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044.464760749453
2019-03-30 03:00:00+00:00,2699.0000000000205,0,21.6,1,3,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.939823354659
2019-03-30 04:00:00+00:00,2815.0000000000314,0,21.3,1,4,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520.0503955755626
2019-03-30 05:00:00+00:00,4674.00000000002,0,20.5,1,5,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5227.813231920006
2019-03-30 06:00:00+00:00,7087.999999999931,0,19.9,1,6,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9708.282615140939
2019-03-30 07:00:00+00:00,10268.000000000098,0,19.6,1,7,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11429.179390158213
2019-03-30 08:00:00+00:00,14650.999999999898,0,20.9,1,8,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500.377333746897
2019-03-30 09:00:00+00:00,16912.999999999873,0,24.0,1,9,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15511.67320528443
2019-03-30 10:00:00+00:00,18245.000000000127,0,26.6,1,10,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16855.030991234744
2019-03-30 11:00:00+00:00,20090.999999999927,0,27.8,1,11,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17024.668598731798
2019-03-30 12:00:00+00:00,21953.000000000044,0,29.4,1,12,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17006.890635947842
2019-03-30 13:00:00+00:00,20284.999999999774,0,28.2,1,13,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16997.622116587052
2019-03-30 14:00:00+00:00,16945.000000000113,0,29.8,1,14,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16734.208053525595
2019-03-30 15:00:00+00:00,16550.999999999916,0,29.6,1,15,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16704.237391113118
2019-03-30 16:00:00+00:00,16579.999999999825,0,29.4,1,16,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16704.889012066636
2019-03-30 17:00:00+00:00,15828.00000000001,0,29.2,1,17,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16718.422123616398
2019-03-30 18:00:00+00:00,15454.99999999988,0,27.8,1,18,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16742.919552652136
2019-03-30 19:00:00+00:00,16816.99999999982,0,26.2,1,19,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16775.518381703874
2019-03-30 20:00:00+00:00,19306.00000000011,0,25.1,1,20,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16797.577739803794
2019-03-30 21:00:00+00:00,15904.999999999907,0,24.8,1,21,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14803.365665015994
2019-03-30 22:00:00+00:00,9540.00000000011,0,24.2,1,22,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9854.174558775458
2019-03-30 23:00:00+00:00,7678.0000000000655,0,23.0,1,23,5,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8709.265128188821
2019-03-31 00:00:00+00:00,8139.999999999974,0,21.8,1,0,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6627.192018970049
2019-03-31 01:00:00+00:00,8340.000000000027,0,21.3,1,1,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5898.794276888811
2019-03-31 02:00:00+00:00,6941.000000000013,0,21.0,1,2,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053.0580784636354
2019-03-31 03:00:00+00:00,4170.999999999987,0,21.3,1,3,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.431229887077
2019-03-31 04:00:00+00:00,3135.0000000000346,0,21.0,1,4,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542.86955817277
2019-03-31 05:00:00+00:00,3986.000000000009,0,20.6,1,5,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193.157095508887
2019-03-31 06:00:00+00:00,4654.999999999986,0,20.8,1,6,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8912.1806519431
2019-03-31 07:00:00+00:00,4863.000000000029,0,20.2,1,7,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9953.733703395477
2019-03-31 08:00:00+00:00,5946.000000000015,0,21.6,1,8,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10848.085091906894
2019-03-31 09:00:00+00:00,7775.000000000085,0,23.7,1,9,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12296.28357973442
2019-03-31 10:00:00+00:00,10219.000000000082,0,26.6,1,10,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13938.177331409805
2019-03-31 11:00:00+00:00,13443.00000000012,0,28.0,1,11,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14821.776787577786
2019-03-31 12:00:00+00:00,15871.99999999987,0,28.9,1,12,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14856.27775549982
2019-03-31 13:00:00+00:00,13219.000000000007,0,28.4,1,13,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14838.093977063925
2019-03-31 14:00:00+00:00,10508.99999999989,0,28.4,1,14,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14798.208586259378
2019-03-31 15:00:00+00:00,11253.000000000124,0,29.1,1,15,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14805.926439564984
2019-03-31 16:00:00+00:00,13488.000000000093,0,28.8,1,16,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14973.977838836463
2019-03-31 17:00:00+00:00,15674.999999999847,0,28.3,1,17,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15342.40090915158
2019-03-31 18:00:00+00:00,16604.99999999985,0,26.7,1,18,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15413.95428963216
2019-03-31 19:00:00+00:00,16708.99999999993,0,25.1,1,19,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15751.486760433945
2019-03-31 20:00:00+00:00,15946.000000000062,0,23.3,1,20,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16080.009217339375
2019-03-31 21:00:00+00:00,15811.999999999876,0,23.2,1,21,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14227.296911711433
2019-03-31 22:00:00+00:00,10234.000000000042,0,23.1,1,22,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9942.53253807816
2019-03-31 23:00:00+00:00,8340.000000000027,0,22.5,1,23,6,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8757.822635076922
2019-04-01 00:00:00+00:00,4726.99999999996,0,22.3,0,0,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5084.120298397615
2019-04-01 01:00:00+00:00,3155.9999999999804,0,21.9,0,1,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371.2679810647137
2019-04-01 02:00:00+00:00,2207.999999999994,0,21.5,0,2,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324.282574885697
2019-04-01 03:00:00+00:00,1755.999999999984,0,21.4,0,3,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.8965724901586
2019-04-01 04:00:00+00:00,2595.999999999989,0,21.8,0,4,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673.950142100548
2019-04-01 05:00:00+00:00,6021.0000000000255,0,21.6,0,5,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885.142808950092
2019-04-01 06:00:00+00:00,12498.00000000001,0,21.7,0,6,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13051.53719336078
2019-04-01 07:00:00+00:00,18995.99999999997,0,21.4,0,7,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20061.433038286326
2019-04-01 08:00:00+00:00,22132.000000000244,0,22.4,0,8,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20329.818778939956
2019-04-01 09:00:00+00:00,21688.999999999927,0,23.4,0,9,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20170.29466170321
2019-04-01 10:00:00+00:00,20763.000000000065,0,23.3,0,10,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20106.490091000203
2019-04-01 11:00:00+00:00,21254.000000000226,0,25.4,0,11,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060.114758545144
2019-04-01 12:00:00+00:00,21222.00000000022,0,24.8,0,12,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20086.267577214727
2019-04-01 13:00:00+00:00,21317.99999999994,0,26.2,0,13,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20041.49801651479
2019-04-01 14:00:00+00:00,22003.000000000204,0,26.8,0,14,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20108.014934644132
2019-04-01 15:00:00+00:00,22430.9999999999,0,26.8,0,15,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20385.176870111143
2019-04-01 16:00:00+00:00,22207.99999999994,0,26.7,0,16,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21590.617546034166
2019-04-01 17:00:00+00:00,22686.00000000004,0,25.4,0,17,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22555.91080215445
2019-04-01 18:00:00+00:00,20815.99999999993,0,24.8,0,18,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22552.942424458455
2019-04-01 19:00:00+00:00,16639.000000000095,0,24.2,0,19,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18371.98109590547
2019-04-01 20:00:00+00:00,15471.000000000107,0,23.4,0,20,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16064.837041261493
2019-04-01 21:00:00+00:00,13277.99999999994,0,23.0,0,21,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11757.90508740922
2019-04-01 22:00:00+00:00,9098.000000000073,0,22.8,0,22,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8493.298657620111
2019-04-01 23:00:00+00:00,6374.999999999957,0,22.6,0,23,0,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6633.153320061853
2019-04-02 00:00:00+00:00,6728.000000000065,0,22.2,0,0,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5056.760656201397
2019-04-02 01:00:00+00:00,3909.000000000026,0,22.3,0,1,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3346.5196280311993
2019-04-02 02:00:00+00:00,2389.0000000000123,0,22.2,0,2,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2222.0635147419475
2019-04-02 03:00:00+00:00,2035.0000000000048,0,22.7,0,3,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2121.821540671345
2019-04-02 04:00:00+00:00,2987.000000000011,0,22.4,0,4,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2665.368807756492
2019-04-02 05:00:00+00:00,6345.999999999948,0,22.4,0,5,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5897.999759010385
2019-04-02 06:00:00+00:00,13359.000000000146,0,22.2,0,6,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13078.917123319556
2019-04-02 07:00:00+00:00,20514.00000000007,0,22.3,0,7,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20985.228093226273
2019-04-02 08:00:00+00:00,23750.999999999764,0,22.6,0,8,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21810.957664988393
2019-04-02 09:00:00+00:00,21710.00000000001,0,24.2,0,9,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21449.0930953446
2019-04-02 10:00:00+00:00,19493.000000000146,0,26.0,0,10,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21278.371261127653
2019-04-02 11:00:00+00:00,19401.000000000025,0,28.4,0,11,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21267.82002383934
2019-04-02 12:00:00+00:00,19133.000000000156,0,30.0,0,12,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21273.30382962736
2019-04-02 13:00:00+00:00,19301.00000000025,0,31.6,0,13,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20898.831174794403
2019-04-02 14:00:00+00:00,19330.999999999945,0,32.2,0,14,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20785.354418824696
2019-04-02 15:00:00+00:00,19055.999999999905,0,32.4,0,15,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20923.451297575208
2019-04-02 16:00:00+00:00,20007.0000000002,0,32.5,0,16,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21560.128804725795
2019-04-02 17:00:00+00:00,22370.9999999998,0,31.6,0,17,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22431.1944433617
2019-04-02 18:00:00+00:00,20652.99999999984,0,30.4,0,18,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22620.96206056965
2019-04-02 19:00:00+00:00,16578.999999999847,0,29.4,0,19,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18674.109095026513
2019-04-02 20:00:00+00:00,12822.999999999944,0,25.4,0,20,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16145.805997987487
2019-04-02 21:00:00+00:00,9392.000000000016,0,26.1,0,21,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11737.99566997934
2019-04-02 22:00:00+00:00,7080.000000000013,0,25.3,0,22,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8506.875271252928
2019-04-02 23:00:00+00:00,4879.999999999994,0,26.1,0,23,1,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6874.3719474351865
2019-04-03 00:00:00+00:00,7413.999999999914,0,22.0,0,0,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050.687840870208
2019-04-03 01:00:00+00:00,5302.999999999966,0,21.4,0,1,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298.1639774345294
2019-04-03 02:00:00+00:00,2987.000000000011,0,20.5,0,2,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.064830885581
2019-04-03 03:00:00+00:00,2183.0000000000045,0,20.0,0,3,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.7699618939173
2019-04-03 04:00:00+00:00,2204.0000000000136,0,19.1,0,4,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611.1242197325405
2019-04-03 05:00:00+00:00,3671.000000000027,0,18.4,0,5,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858.5023388443715
2019-04-03 06:00:00+00:00,4236.000000000026,0,17.6,0,6,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13112.02211891113
2019-04-03 07:00:00+00:00,4405.000000000034,0,17.2,0,7,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20735.09884640789
2019-04-03 08:00:00+00:00,4621.000000000053,0,17.4,0,8,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21628.36660409978
2019-04-03 09:00:00+00:00,5104.000000000048,0,19.0,0,9,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21295.77747252531
2019-04-03 10:00:00+00:00,6307.0000000000055,0,20.8,0,10,2,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21018.406167628273
